id_laporan;nama_skpd;kategori;rincian_masalah;status;tanggal_masuk;tanggal_selesai;selisih_hari
QL001295819;KELURAHAN KEBON JERUK;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-13;2019-08-13;14
QL001295818;KELURAHAN KEBON JERUK;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-13;2019-08-13;14
QL001295784;KELURAHAN SUKABUMI SELATAN;Pelanggaran Perda/Pergub;"coretan liar""";disposisi;2019-08-13;2019-08-13;14
QL001295781;KELURAHAN SUKABUMI SELATAN;Sampah;Sampah Ruang Publik;disposisi;2019-08-13;2019-08-13;14
QL001295782;KELURAHAN SUKABUMI SELATAN;Sampah;"canstein tdk pada tempatnya""";disposisi;2019-08-13;2019-08-14;13
QL001295749;KELURAHAN TANGKI;Sampah;Sampah Got;disposisi;2019-08-13;2019-08-13;14
QL001295748;KELURAHAN TANGKI;Sampah;Sampah Got;disposisi;2019-08-13;2019-08-13;14
QL001295599;KELURAHAN TEGAL ALUR;Pelanggaran Perda/Pergub;"mengadu opini""";disposisi;2019-08-13;2019-08-13;14
QL001295595;KELURAHAN GROGOL;Sampah;Sampah Lingkungan;disposisi;2019-08-13;2019-08-13;14
QL001295581;KELURAHAN TEGAL ALUR;Pelanggaran Perda/Pergub;"memgadu opini""";disposisi;2019-08-13;2019-08-13;14
QL001295578;KELURAHAN TANGKI;Sampah;"null""";disposisi;2019-08-13;2019-08-13;14
QL001295526;KELURAHAN SEMANAN;Sampah;Sampah Ruang Publik;disposisi;2019-08-13;2019-08-13;14
QL001295525;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;disposisi;2019-08-13;2019-08-13;14
QL001295524;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;disposisi;2019-08-13;2019-08-13;14
QL001295506;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;disposisi;2019-08-13;2019-08-13;14
QL001295502;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-13;2019-08-13;14
QL001295492;KELURAHAN WIJAYA KUSUMA;Sampah;Sampah Lingkungan;disposisi;2019-08-13;2019-08-13;14
QL001295430;KELURAHAN MERUYA UTARA;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001295427;KELURAHAN MERUYA UTARA;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001295391;KELURAHAN TEGAL ALUR;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292897;KELURAHAN SUKABUMI SELATAN;Gangguan ketenteraman dan ketertiban;"Ketertiban rumah kos""";disposisi;2019-08-13;2019-08-13;14
QL001295389;KELURAHAN TANGKI;Sampah;"lokasi pembuangan sampah warga ke truk sampah""";disposisi;2019-08-12;2019-08-13;13
QL001295381;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-13;13
QL001295380;KELURAHAN DURI KOSAMBI;Sampah;Sampah Trotoar;disposisi;2019-08-12;2019-08-12;14
QL001295379;KELURAHAN DURI KOSAMBI;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-12;14
QL001295378;KELURAHAN DURI KOSAMBI;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-12;14
QL001295373;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-12;2019-08-13;13
QL001295366;KELURAHAN SLIPI;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-12;14
QL001295363;KELURAHAN SLIPI;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-12;14
QL001295362;KELURAHAN SLIPI;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-12;14
QL001295352;KELURAHAN JEMBATAN LIMA;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-12;14
QL001295338;KELURAHAN KEBON JERUK;Saluran air/kali/sungai;"sampah saluran""";disposisi;2019-08-12;2019-08-13;13
QL001295280;KELURAHAN TANJUNG DUREN UTARA;Sampah;Sampah Got;disposisi;2019-08-12;2019-08-12;14
QL001295239;KELURAHAN DURI KEPA;Sampah;Sampah Got;disposisi;2019-08-12;2019-08-12;14
QL001295188;KELURAHAN MERUYA SELATAN;Sampah;Sampah Trotoar;disposisi;2019-08-12;2019-08-12;14
QL001295158;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan Besar;disposisi;2019-08-12;2019-08-13;13
QL001295157;KELURAHAN DURI SELATAN;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-13;13
QL001295139;KELURAHAN SUKABUMI UTARA;Gangguan ketenteraman dan ketertiban;"coretan liar """;disposisi;2019-08-12;2019-08-12;14
QL001295110;KELURAHAN WIJAYA KUSUMA;Pelanggaran Perda/Pergub;"coretan liar""";disposisi;2019-08-12;2019-08-12;14
QL001295092;KELURAHAN CENGKARENG TIMUR;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-12;14
FB000018996;KELURAHAN DURI KEPA;Sampah;"penertiban""";disposisi;2019-08-12;2019-08-12;14
QL001295086;KELURAHAN PAL MERAH;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001295085;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-12;2019-08-12;14
QL001294834;KELURAHAN RAWA BUAYA;Gangguan ketenteraman dan ketertiban;"corli""";disposisi;2019-08-12;2019-08-12;14
QL001294844;KELURAHAN RAWA BUAYA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"rambu rambu""";disposisi;2019-08-12;2019-08-12;14
QL001294843;KELURAHAN RAWA BUAYA;Gangguan ketenteraman dan ketertiban;"corli""";disposisi;2019-08-12;2019-08-12;14
QL001295069;KELURAHAN DURI KOSAMBI;Sampah;"sampah got & Rumli""";disposisi;2019-08-12;2019-08-12;14
QL001295067;KELURAHAN DURI KOSAMBI;Sampah;"sampah got & Rumli""";disposisi;2019-08-12;2019-08-12;14
QL001295065;KELURAHAN DURI KEPA;Sampah;"sampah karung""";disposisi;2019-08-12;2019-08-12;14
QL001295059;KELURAHAN KOTA BAMBU SELATAN;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-12;14
QL001295055;KELURAHAN KOTA BAMBU SELATAN;Sampah;Sampah Lingkungan;disposisi;2019-08-12;2019-08-12;14
TW000018986;KELURAHAN JEMBATAN BESI;Gangguan ketenteraman dan ketertiban;"anak2 nongkrong""";disposisi;2019-08-12;2019-08-12;14
QL001294975;KELURAHAN KAMAL;Sampah;Sampah Got;disposisi;2019-08-11;2019-08-12;13
QL001294972;KELURAHAN KAMAL;Sampah;Sampah Got;disposisi;2019-08-11;2019-08-12;13
QL001294970;KELURAHAN KAMAL;Sampah;Sampah Lingkungan;disposisi;2019-08-11;2019-08-12;13
QL001294971;KELURAHAN KAMAL;Sampah;Sampah Lingkungan;disposisi;2019-08-11;2019-08-12;13
QL001294966;KELURAHAN KAMAL;Sampah;Sampah Got;disposisi;2019-08-11;2019-08-12;13
QL001294960;KELURAHAN KAMAL;Sampah;Sampah Lingkungan;disposisi;2019-08-11;2019-08-12;13
QL001294956;KELURAHAN KAMAL;Sampah;Sampah Lingkungan;disposisi;2019-08-11;2019-08-12;13
QL001294918;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;disposisi;2019-08-11;2019-08-11;14
QL001294881;KELURAHAN PEKOJAN;Saluran air/kali/sungai;"sampah kali""";disposisi;2019-08-11;2019-08-11;14
QL001294880;KELURAHAN PEKOJAN;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-11;2019-08-11;14
QL001294869;KELURAHAN JEMBATAN LIMA;Sampah;Sampah Lingkungan;disposisi;2019-08-11;2019-08-11;14
QL001294840;KELURAHAN CENGKARENG TIMUR;Pohon;Pangkas > 70 cm;disposisi;2019-08-11;2019-08-12;13
QL001294839;KELURAHAN CENGKARENG TIMUR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-11;2019-08-11;14
QL001294863;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;disposisi;2019-08-11;2019-08-12;13
QL001294861;KELURAHAN KEBON JERUK;Sampah;"Sampah Puing & Kastin""";disposisi;2019-08-11;2019-08-11;14
QL001294862;KELURAHAN KEBON JERUK;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-11;2019-08-11;14
QL001294860;KELURAHAN KEBON JERUK;Sampah;"Sampah Bambu Kering""";disposisi;2019-08-11;2019-08-11;14
QL001294846;KELURAHAN KEMBANGAN UTARA;Gangguan ketenteraman dan ketertiban;"coretan liar""";disposisi;2019-08-11;2019-08-11;14
QL001294842;KELURAHAN CENGKARENG TIMUR;Sampah;Sampah Lingkungan;disposisi;2019-08-11;2019-08-12;13
QL001294841;KELURAHAN CENGKARENG TIMUR;Sampah;Sampah Lingkungan;disposisi;2019-08-11;2019-08-12;13
QL001294836;KELURAHAN CENGKARENG TIMUR;Gangguan ketenteraman dan ketertiban;"coretan liar""";disposisi;2019-08-11;2019-08-11;14
QL001294838;KELURAHAN CENGKARENG TIMUR;Gangguan ketenteraman dan ketertiban;"coretan liar""";disposisi;2019-08-11;2019-08-11;14
QL001294837;KELURAHAN CENGKARENG TIMUR;Gangguan ketenteraman dan ketertiban;"coretan liar""";disposisi;2019-08-11;2019-08-11;14
QL001294835;KELURAHAN CENGKARENG TIMUR;Gangguan ketenteraman dan ketertiban;"coretan liar""";disposisi;2019-08-11;2019-08-11;14
QL001294823;KELURAHAN KEDOYA SELATAN;Trotoar;"penutup membahayakan""";disposisi;2019-08-11;2019-08-11;14
QL001294790;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-11;2019-08-12;13
QL001294789;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-11;2019-08-12;13
QL001294788;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-11;2019-08-12;13
QL001294787;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-11;2019-08-12;13
QL001294785;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-11;2019-08-12;13
QL001294784;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-11;2019-08-12;13
QL001294783;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-11;2019-08-12;13
QL001294643;KELURAHAN JELAMBAR BARU;Sampah;Sampah Got;disposisi;2019-08-10;2019-08-10;14
QL001294531;KELURAHAN TOMANG;Sampah;Sampah Lingkungan;disposisi;2019-08-10;2019-08-10;14
QL001294530;KELURAHAN KALIANYAR;Sampah;Sampah Got;disposisi;2019-08-10;2019-08-10;14
QL001294516;KELURAHAN GROGOL;Gangguan ketenteraman dan ketertiban;"Corli""";disposisi;2019-08-10;2019-08-10;14
QL001294515;KELURAHAN SRENGSENG;Tata ruang dan bangunan;"penutupan pintu kecil akses jalan kampung ke perumahan kji""";disposisi;2019-08-10;2019-08-12;14
QL001294514;KELURAHAN TOMANG;Gangguan ketenteraman dan ketertiban;"gangguan lingkungan dan ketentraman""";disposisi;2019-08-10;2019-08-10;14
QL001294511;KELURAHAN TOMANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-10;2019-08-10;14
QL001294508;KELURAHAN TOMANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-10;2019-08-10;14
QL001294433;KELURAHAN SUKABUMI UTARA;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001294470;KELURAHAN PAL MERAH;Sampah;Sampah Got;disposisi;2019-08-10;2019-08-10;14
QL001294469;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-10;2019-08-10;14
QL001294465;KELURAHAN KEBON JERUK;Sampah;Sampah Got;disposisi;2019-08-10;2019-08-10;14
FB000018902;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-10;2019-08-12;14
QL001294427;KELURAHAN MERUYA SELATAN;Pohon;Pangkas s/d 70 cm;disposisi;2019-08-10;2019-08-10;14
QL001294414;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-09;2019-08-12;14
QL001294395;KELURAHAN DURI UTARA;Sampah;Sampah Trotoar;disposisi;2019-08-09;2019-08-09;14
QL001294294;KELURAHAN MERUYA UTARA;Pohon;"pohon mati""";disposisi;2019-08-09;2019-08-09;14
QL001293971;KELURAHAN SRENGSENG;Gangguan ketenteraman dan ketertiban;"pembakaran sampah liar""";disposisi;2019-08-09;2019-08-09;14
QL001293565;KELURAHAN JELAMBAR;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-09;2019-08-09;14
SM000018869;KELURAHAN KALI DERES;Pelanggaran Perda/Pergub;Hunian Liar;disposisi;2019-08-09;2019-08-09;14
QL001294268;KELURAHAN TOMANG;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"paku ygenancap di pohon""";disposisi;2019-08-09;2019-08-09;14
QL001294263;KELURAHAN TOMANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-09;2019-08-09;14
QL001294261;KELURAHAN TOMANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-09;2019-08-09;14
QL001294260;KELURAHAN TOMANG;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"sudah kordinasi dengan pengurus setempat""";disposisi;2019-08-09;2019-08-09;14
QL001294259;KELURAHAN TOMANG;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"sampah dan batu2""";disposisi;2019-08-09;2019-08-09;14
QL001294257;KELURAHAN TOMANG;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-09;14
QL001294255;KELURAHAN TOMANG;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"sudah kordinasi sama pengurus setempat""";disposisi;2019-08-09;2019-08-09;14
QL001294254;KELURAHAN TOMANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-09;2019-08-09;14
QL001294253;KELURAHAN TOMANG;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-09;2019-08-09;14
QL001294245;KELURAHAN DURI KEPA;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-09;14
QL001294244;KELURAHAN DURI KEPA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"sampah lingkungan""";disposisi;2019-08-09;2019-08-09;14
QL001294241;KELURAHAN DURI KEPA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"smpah gantung""";disposisi;2019-08-09;2019-08-09;14
QL001294240;KELURAHAN DURI KEPA;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"ikli""";disposisi;2019-08-09;2019-08-09;14
QL001294221;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-09;14
QL001294220;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Trotoar;disposisi;2019-08-09;2019-08-09;14
QL001294218;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-09;14
QL001294217;KELURAHAN TANJUNG DUREN SELATAN;Jembatan Penyeberangan Orang (JPO) dan/atau halte;"bendera rubuh""";disposisi;2019-08-09;2019-08-09;14
QL001294216;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-09;14
QL001294215;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-10;13
QL001294210;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Ruang Publik;disposisi;2019-08-09;2019-08-09;14
QL001294208;KELURAHAN TANJUNG DUREN SELATAN;Pohon;"rumput liar""";disposisi;2019-08-09;2019-08-09;14
QL001294207;KELURAHAN TANJUNG DUREN SELATAN;Pelanggaran Perda/Pergub;"ikli""";disposisi;2019-08-09;2019-08-09;14
QL001294205;KELURAHAN TANJUNG DUREN SELATAN;Sampah;Sampah Trotoar;disposisi;2019-08-09;2019-08-09;14
QL001294203;KELURAHAN TANJUNG DUREN SELATAN;Sampah;"null""";disposisi;2019-08-09;2019-08-09;14
QL001294199;KELURAHAN JATI PULO;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-09;2019-08-09;14
QL001294157;KELURAHAN PINANGSIA;Bantuan sosial;Proses Bantuan Bermasalah;disposisi;2019-08-09;2019-08-14;12
TW000018868;KELURAHAN SEMANAN;Gangguan ketenteraman dan ketertiban;"bakar limbah kabel""";disposisi;2019-08-09;2019-08-10;13
QL001294112;KELURAHAN PINANGSIA;Bantuan sosial;Proses Bantuan Bermasalah;disposisi;2019-08-09;2019-08-14;12
QL001294099;KELURAHAN TANGKI;Sampah;Limbah Rumah Tangga;disposisi;2019-08-09;2019-08-09;14
QL001294090;KELURAHAN TANGKI;Tata ruang dan bangunan;"akan diberikan surat peringatan kepada pemilik rumah""";disposisi;2019-08-09;2019-08-09;14
FB000018865;KELURAHAN JELAMBAR;Lembaga Kemasyarakatan;"Pelayanan Dukcapil""";disposisi;2019-08-09;2019-08-09;14
QL001294084;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-12;14
QL001294082;KELURAHAN SEMANAN;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-12;14
QL001294081;KELURAHAN DURI KOSAMBI;Sampah;Sampah Trotoar;disposisi;2019-08-09;2019-08-09;14
QL001294079;KELURAHAN PAL MERAH;Sampah;Sampah Got;disposisi;2019-08-09;2019-08-09;14
QL001294076;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-09;2019-08-09;14
QL001294060;KELURAHAN JELAMBAR BARU;Trotoar;"trotoar""";disposisi;2019-08-09;2019-08-09;14
QL001294059;KELURAHAN JELAMBAR BARU;Trotoar;"trotoar""";disposisi;2019-08-09;2019-08-09;14
QL001294058;KELURAHAN JELAMBAR BARU;Trotoar;"Pengecatan tanda lalulintas""";disposisi;2019-08-09;2019-08-09;14
QL001294008;KELURAHAN SLIPI;Sampah;Sampah Trotoar;disposisi;2019-08-09;2019-08-09;14
QL001294009;KELURAHAN SLIPI;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-09;14
QL001294007;KELURAHAN SLIPI;Sampah;Sampah Trotoar;disposisi;2019-08-09;2019-08-09;14
QL001294006;KELURAHAN SLIPI;Sampah;Sampah Trotoar;disposisi;2019-08-09;2019-08-09;14
QL001294005;KELURAHAN SLIPI;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-09;14
QL001294003;KELURAHAN SLIPI;Sampah;Sampah Lingkungan;disposisi;2019-08-09;2019-08-09;14
QL001294004;KELURAHAN SLIPI;Sampah;Sampah Trotoar;disposisi;2019-08-09;2019-08-09;14
FB000018853;KELURAHAN TANJUNG DUREN SELATAN;Gangguan ketenteraman dan ketertiban;"keluhan gangguan suara""";disposisi;2019-08-09;2019-08-09;14
QL001293966;KELURAHAN SLIPI;Sampah;Sampah Trotoar;disposisi;2019-08-08;2019-08-09;13
QL001293955;KELURAHAN KRUKUT;Sampah;Sampah Trotoar;disposisi;2019-08-08;2019-08-08;14
QL001293953;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-08;2019-08-09;13
QL001293862;KELURAHAN MERUYA UTARA;Sampah;Sampah Got;disposisi;2019-08-08;2019-08-08;14
QL001292017;KELURAHAN KOTA BAMBU UTARA;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001293711;KELURAHAN JEMBATAN LIMA;Sampah;Sampah Got;disposisi;2019-08-08;2019-08-08;14
QL001293796;KELURAHAN TANGKI;Sampah;Limbah Rumah Tangga;disposisi;2019-08-08;2019-08-08;14
QL001293793;KELURAHAN TANGKI;Sampah;Limbah Rumah Tangga;disposisi;2019-08-08;2019-08-08;14
TW000018623;KELURAHAN SEMANAN;Jaringan listrik;Keluhan PLN;disposisi;2019-08-08;2019-08-08;14
QL001293697;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Lingkungan;disposisi;2019-08-08;2019-08-08;14
QL001293663;KELURAHAN PAL MERAH;Sampah;Sampah Got;disposisi;2019-08-08;2019-08-08;14
QL001293662;KELURAHAN MERUYA UTARA;Gangguan ketenteraman dan ketertiban;"corli""";disposisi;2019-08-08;2019-08-08;14
QL001293658;KELURAHAN MERUYA UTARA;Gangguan ketenteraman dan ketertiban;"corli""";disposisi;2019-08-08;2019-08-08;14
QL001293660;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;disposisi;2019-08-08;2019-08-08;14
QL001293648;KELURAHAN CENGKARENG BARAT;Sampah;Sampah Lingkungan;disposisi;2019-08-08;2019-08-08;14
QL001293645;KELURAHAN KAPUK;Saluran air/kali/sungai;"null""";disposisi;2019-08-08;2019-08-08;14
QL001293644;KELURAHAN KAPUK;Sampah;Sampah Got;disposisi;2019-08-08;2019-08-08;14
QL001293643;KELURAHAN KAPUK;Saluran air/kali/sungai;"Sampah Got""";disposisi;2019-08-08;2019-08-08;14
QL001292663;KELURAHAN TAMAN SARI;Sampah;Sampah Ruang Publik;disposisi;2019-08-07;2019-08-08;13
QL001293622;KELURAHAN JELAMBAR BARU;Sampah;Sampah Lingkungan;disposisi;2019-08-07;2019-08-08;13
QL001293615;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-07;2019-08-08;13
QL001293614;KELURAHAN SEMANAN;Sampah;Sampah Got;disposisi;2019-08-07;2019-08-08;13
QL001292512;KELURAHAN SLIPI;Sampah;Sampah Trotoar;disposisi;2019-08-07;2019-08-07;14
QL001292568;KELURAHAN DURI KEPA;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292699;KELURAHAN MERUYA SELATAN;Sampah;Sampah Lingkungan;disposisi;2019-08-07;2019-08-07;14
QL001291924;KELURAHAN TOMANG;Sampah;"sampah berceceran""";disposisi;2019-08-07;2019-08-07;14
QL001291938;KELURAHAN KEBON JERUK;Sampah;"sampah puing bangunan""";disposisi;2019-08-07;2019-08-07;14
QL001291963;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"sampah saluran""";disposisi;2019-08-07;2019-08-07;14
QL001291962;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"sampah saluran""";disposisi;2019-08-07;2019-08-07;14
QL001291961;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"sampah saluran""";disposisi;2019-08-07;2019-08-07;14
QL001291958;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"null""";disposisi;2019-08-07;2019-08-07;14
QL001291936;KELURAHAN SEMANAN;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001291937;KELURAHAN SEMANAN;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001291956;KELURAHAN KEDOYA UTARA;Pohon;Pohon Tumbang;disposisi;2019-08-07;2019-08-08;13
QL001291985;KELURAHAN TAMAN SARI;Trotoar;"jalur lambat tertutup lahan milik perorangan""";disposisi;2019-08-07;2019-08-08;13
QL001292039;KELURAHAN PAL MERAH;Sampah;Sampah Trotoar;disposisi;2019-08-07;2019-08-07;14
QL001292037;KELURAHAN PAL MERAH;Sampah;Sampah Lingkungan;disposisi;2019-08-07;2019-08-07;14
QL001292026;KELURAHAN MERUYA UTARA;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292019;KELURAHAN MERUYA UTARA;Parkir liar;"pemasangan spanduk dilarang parkir""";disposisi;2019-08-07;2019-08-07;14
QL001292142;KELURAHAN MERUYA UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-07;2019-08-07;14
QL001292141;KELURAHAN MERUYA UTARA;Parkir liar;"spanduk""";disposisi;2019-08-07;2019-08-07;14
QL001292140;KELURAHAN MERUYA UTARA;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292165;KELURAHAN TANJUNG DUREN SELATAN;Saluran air/kali/sungai;"sampah sluran""";disposisi;2019-08-07;2019-08-07;14
QL001292173;KELURAHAN KEBON JERUK;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292238;KELURAHAN KEDOYA UTARA;Pelanggaran Perda/Pergub;"coretan liar""";disposisi;2019-08-07;2019-08-08;13
QL001292272;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-07;2019-08-07;14
QL001292273;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-07;2019-08-07;14
QL001292263;KELURAHAN CENGKARENG BARAT;Sampah;Limbah Rumah Tangga;disposisi;2019-08-07;2019-08-07;14
QL001292265;KELURAHAN CENGKARENG BARAT;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292270;KELURAHAN SUKABUMI SELATAN;Sampah;Sampah Lingkungan;disposisi;2019-08-07;2019-08-08;13
QL001292269;KELURAHAN SUKABUMI SELATAN;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292262;KELURAHAN KEDOYA UTARA;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-07;2019-08-08;13
QL001292307;KELURAHAN RAWA BUAYA;Saluran air/kali/sungai;"saluran air penuh sampah""";disposisi;2019-08-07;2019-08-08;13
QL001292308;KELURAHAN RAWA BUAYA;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292314;KELURAHAN RAWA BUAYA;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292403;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-07;2019-08-07;14
QL001292399;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-07;2019-08-07;14
QL001292402;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-07;2019-08-07;14
QL001292356;KELURAHAN TANJUNG DUREN SELATAN;Sampah;"tanah dan puing""";disposisi;2019-08-07;2019-08-09;14
QL001292404;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-07;2019-08-07;14
QL001292400;KELURAHAN PAL MERAH;Pelanggaran Perda/Pergub;Spanduk/iklan liar;disposisi;2019-08-07;2019-08-07;14
QL001292495;KELURAHAN MERUYA SELATAN;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292507;KELURAHAN TANAH SEREAL;Saluran air/kali/sungai;;wait;06/05/2019;;0
QL001292504;KELURAHAN KEDOYA UTARA;Saluran air/kali/sungai;"sampah saluran""";disposisi;2019-08-07;2019-08-08;13
QL001292503;KELURAHAN KEDOYA UTARA;Sampah;Sampah Lingkungan;disposisi;2019-08-07;2019-08-08;13
QL001293548;KELURAHAN TANJUNG DUREN SELATAN;Sampah;"jpo kotor""";disposisi;2019-08-07;2019-08-07;14
QL001293608;KELURAHAN MAPHAR;Gangguan ketenteraman dan ketertiban;"Gangguan Keamanan dan Ketertiban """;disposisi;2019-08-07;2019-08-07;14
QL001293566;KELURAHAN JELAMBAR;Sampah;Sampah Got;disposisi;2019-08-07;2019-08-07;14
QL001293563;KELURAHAN JELAMBAR;Sampah;Sampah Got;disposisi;2019-08-07;2019-08-07;14
